Inguinal hernia	HP:0000023
hypoplastic iliac wings	HP:0002866
hypoplastic iliac ala	HP:0002866
small iliac wings	HP:0002866
hypoplastic iliac alae	HP:0002866
small iliac wing	HP:0002866
aplasia of the proximal phalanx of the 2nd finger	HP:0009596
absent innermost bone of index finger	HP:0009596
cardiovascular calcification	HP:0011915
abnormality of palatopharyngeus muscle	HP:3000012
KLEEBLATTSCHADEL	HP:0002676
cloverleaf cranium shape	HP:0002676
kleeblattschaedel	HP:0002676
cloverleaf skull shape	HP:0002676
CLOVERLEAF SKULL	HP:0002676
cloverleaf skull	HP:0002676
trilobar cranium shape	HP:0002676
trilobar skull shape	HP:0002676
partial duplication of the proximal bone of the middle finger	HP:0009970
partial duplication of the proximal phalanx of the 3rd finger	HP:0009970
Polydactyly of hand	HP:0001161
malformation of fingers polydactyly	HP:0001161
finger polydactyly	HP:0001161
hand polydactyly	HP:0001161
Polydactyly (hands)	HP:0001161
malformation of fingers polydactyly (physical finding)	HP:0001161
Polydactyly of hand (disorder)	HP:0001161
Accessory fingers	HP:0001161
malformation of finger polydactyly	HP:0001161
Accessory digit <2>	HP:0001161
POLYDACTYLY, FINGERS	HP:0001161
polydactyly of the hand	HP:0001161
malformation of finger polydactyly (physical finding)	HP:0001161
supernumerary finger	HP:0001161
Polydactyly of fingers	HP:0001161
extra finger	HP:0001161
ring fiber	HP:0100305
ring fibre	HP:0100305
ring fibers	HP:0100305
ring fibres	HP:0100305
partial duplication of the innermost bone of big toe	HP:0010095
partial duplication of the proximal phalanx of the hallux	HP:0010095
abnormal ossification of the scaphoid	HP:0045003
lambdoidal craniosynostosis	HP:0004443
Lambdoid Synostosis	HP:0004443
Posterior Plagiocephalies, Synostotic	HP:0004443
Plagiocephalies, Synostotic Posterior	HP:0004443
Synostotic Posterior Plagiocephaly	HP:0004443
Craniosynostoses	HP:0004443
Lambdoid craniosynostosis	HP:0004443
lambdoid suture synostosis	HP:0004443
Craniosynostosis, Lambdoidal	HP:0004443
Synostotic Posterior Plagiocephalies	HP:0004443
lambdoid suture craniosynostosis	HP:0004443
LAMBDOID SYNOSTOSIS	HP:0004443
CRANIOSYNOSTOSIS, LAMBDOIDAL	HP:0004443
cortical irregularity	HP:0005731
hypoplastic inferior ilia	HP:0008821
hypoplastic inferior ilium	HP:0008821
absent end part of the outermost bone of the big toe	HP:0010138
absent epiphysis of the distal phalanx of the hallux	HP:0010138
abnormality of the end part of the foot bone	HP:0010631
abnormality of the epiphysis of the foot	HP:0010631
abnormality of the epiphyses of the feet	HP:0010631
modic type vertebral endplate change	HP:0030775
modic type vertebral endplate changes	HP:0030775
hypermobility of toe joints	HP:0010510
hypermobility of toe joint	HP:0010510
fractured epiphysis of second metacarpal bone	HP:0041190
drop bladder	HP:0100645
cystocele	HP:0100645
bladder hernia	HP:0100645
dropped bladder	HP:0100645
prolapse bladder	HP:0100645
Cystocele (disorder)	HP:0100645
bladder prolapse	HP:0100645
prolapsed bladder	HP:0100645
thoracolumbar gibbus	HP:0005619
thoracolumbar kyphosis	HP:0005619
thoracolumbar gibbus deformity	HP:0005619
bullet - shape proximal phalanx of the 2nd finger	HP:0009582
bullet - shape innermost bone of index finger	HP:0009582
bullet - shaped innermost bone of index finger	HP:0009582
bullet - shaped proximal phalanx of the 2nd finger	HP:0009582
modic type ii vertebral endplate changes	HP:0030777
modic type ii vertebral endplate change	HP:0030777
modic type 2 vertebral endplate change	HP:0030777
modic type 2 vertebral endplate changes	HP:0030777
speckled calcification in end part of the middle bone of the index finger	HP:0009522
stippling of the epiphysis of the middle phalanx of the 2nd finger	HP:0009522
speckled calcifications in end part of the middle bone of the index finger	HP:0009522
abnormality of the middle bone of the 2nd toe	HP:0010357
abnormality of the middle phalanx of the 2nd toe	HP:0010357
intercrural pterygium	HP:0009757
duplication of the middle phalanx of the 2nd toe	HP:0010412
duplication of middle bone of 2nd toe	HP:0010412
partial / complete duplication of the middle phalanx of the 2nd toe	HP:0010412
cone - shaped end part of the outermost bone of the index finger	HP:0009504
cone - shaped epiphysis of the distal phalanx of the 2nd finger	HP:0009504
block vertebrae	HP:0003305
block vertebra	HP:0003305
hypoplastic sacrum	HP:0004590
small sacrum	HP:0004590
fragmentation of the epiphysis of the middle phalanx of the 3rd finger	HP:0009325
fragmentation of end part of the middle bone of the middle finger	HP:0009325
triangular shape phalanx of the 2nd finger	HP:0009546
triangular shaped phalanges of the 2nd finger	HP:0009546
triangular bone of index finger	HP:0009546
triangular index finger phalanx	HP:0009546
triangular bones of index finger	HP:0009546
triangular index finger phalanges	HP:0009546
abnormality of the vertebral spinous process	HP:0008516
abnormality of the vertebral spinous processes	HP:0008516
distal tibial bowing	HP:0006414
tibial bowing at ankle	HP:0006414
bowing of the distal tibia	HP:0006414
absent or minimally ossified vertebral bodies	HP:0004599
absent or minimally ossified vertebral body	HP:0004599
curve 1st metatarsal	HP:0010070
curved 1st metatarsal	HP:0010070
curve 1st long bone of foot	HP:0010070
curved 1st long bone of foot	HP:0010070
obsolete small vertebral body	HP:0008479
hypoplastic vertebral bodies	HP:0008479
small vertebral bodies	HP:0008479
obsolete small vertebral bodies	HP:0008479
underdeveloped back bone	HP:0008479
hypoplastic vertebral body	HP:0008479
small vertebra	HP:0008479
small vertebral body	HP:0008479
underdeveloped back bones	HP:0008479
small vertebrae	HP:0008479
progressive joint destruction	HP:0005187
deform forearm bone	HP:0003959
deformed forearm bones	HP:0003959
aplasia of the middle phalanx of the 3rd toe	HP:0100381
absent middle bone of the 3rd toe	HP:0100381
absent middle phalanx of the 3rd toe	HP:0100381
absent middle phalanx of the third toe	HP:0100381
Subluxation hip	HP:0030043
hip subluxation	HP:0030043
hip subluxation (physical finding)	HP:0030043
Hip Subluxation	HP:0030043
partial hip dislocation	HP:0030043
subluxation involving the hip joint	HP:0030043
subluxation involve the hip joint	HP:0030043
motheaten muscle fibre	HP:0100298
motheaten muscle fibres	HP:0100298
motheaten muscle fiber	HP:0100298
motheaten muscle fibers	HP:0100298
uneven increase in bone density in the outermost bone of the 4th toe	HP:0100468
patchy sclerosis of the distal phalanx of the 4th toe	HP:0100468
uneven increase in bone density in innermost index finger bone	HP:0009585
patchy sclerosis of the proximal phalanx of the 2nd finger	HP:0009585
small epiphysis of the distal phalanx of the 2nd finger	HP:0009510
small end part of the outermost bone of the index finger	HP:0009510
increase lumbar lordosis	HP:0002938
lumbar lordosis	HP:0002938
lumbar hyperlordosis	HP:0002938
excessive inward curvature of low spine	HP:0002938
Lumbar lordosis (disorder)	HP:0002938
excessive inward curvature of lower spine	HP:0002938
exaggerated lumbar lordosis	HP:0002938
increased lumbar lordosis	HP:0002938
prominent lumbar lordosis	HP:0002938
rhizomelic leg shortening	HP:0012106
rhizomelic leg shorten	HP:0012106
abnormality of styloglossus muscle	HP:3000016
rickets of the lower limbs	HP:0006463
rickets of the low limb	HP:0006463
anterior wedging of the 12th thoracic vertebra	HP:0011940
wedge - shape 12th thoracic vertebra	HP:0011940
wedge - shaped 12th thoracic vertebra	HP:0011940
anterior wedging of t12	HP:0011940
unilateral ulnar hypoplasia	HP:0005036
abnormal hand epiphysis morphology	HP:0005924
abnormality of the epiphysis of the hand	HP:0005924
abnormality of the epiphyses of the fingers	HP:0005924
abnormality of the epiphyses of the phalanges of the hand	HP:0005924
abnormality of the epiphyses of the hand	HP:0005924
abnormality of the epiphysis of the phalanx of the hand	HP:0005924
abnormality of the end part of the hand bone	HP:0005924
abnormality of the end part of the hand bones	HP:0005924
abnormality of the epiphysis of the finger	HP:0005924
loss of fat tissue in trunk	HP:0009002
loss of truncal adipose tissue	HP:0009002
loss of truncal subcutaneous adipose tissue	HP:0009002
loss of subcutaneous truncal adipose tissue	HP:0009002
bracket shaped end part of the outermost bone of the little toe	HP:0100203
bracket epiphysis of the distal phalanx of the 5th toe	HP:0100203
bracket shape end part of the outermost bone of the pinkie toe	HP:0100203
bracket shaped end part of the outermost bone of the pinkie toe	HP:0100203
bracket shape end part of the outermost bone of the little toe	HP:0100203
bracket shaped end part of the outermost bone of the pinky toe	HP:0100203
bracket shape end part of the outermost bone of the pinky toe	HP:0100203
round epiphysis	HP:0006026
rounded epiphyses	HP:0006026
rounded end part of bone	HP:0006026
macrodactyly of finger	HP:0100746
macrodactyly of hands	HP:0100746
Macrodactyly (hands)	HP:0100746
Macrodactyly of the hand	HP:0100746
macrodactyly of hand	HP:0100746
abnormality of medial pterygoid muscle	HP:3000006
metatarsus valgus	HP:0010508
Toeing Out	HP:0010508
Out-Toeing	HP:0010508
Metatarsal Valgus [Disease/Finding]	HP:0010508
Metatarsus Valgus	HP:0010508
Metatarsal Valgus	HP:0010508
cervical vertebra hypoplasia	HP:0008434
underdeveloped cervical vertebra	HP:0008434
cervical vertebrae hypoplasia	HP:0008434
hypoplastic cervical vertebra	HP:0008434
hypoplastic cervical vertebrae	HP:0008434
underdeveloped cervical vertebrae	HP:0008434
abnormality of the proximal phalanx of the 2nd finger	HP:0009544
abnormal innermost index finger bone	HP:0009544
abnormality of the proximal 2nd finger phalanx	HP:0009544
abnormal right hemidiaphragm morphology	HP:0040047
abnormality of the right hemidiaphragm	HP:0040047
triangular skull shape	HP:0000243
Craniosynostoses	HP:0000243
wedge shaped cranium	HP:0000243
trigonocephali	HP:0000243
Metopic Synostosis	HP:0000243
wedge shaped head	HP:0000243
wedge shape head	HP:0000243
wedge shaped skull	HP:0000243
triangular cranium shape	HP:0000243
wedge shape cranium	HP:0000243
Synostosis, Metopic	HP:0000243
triangular head shape	HP:0000243
Metopic Synostoses	HP:0000243
trigonocephaly	HP:0000243
wedge shape skull	HP:0000243
Synostoses, Metopic	HP:0000243
Trigonocephaly ICD10CM:Q75.0	HP:0000243
Trigonocephalies	HP:0000243
limited shoulder movement	HP:0006467
abnormality of the epiphysis of the middle phalanx of the 5th toe	HP:0100098
abnormality of the end part of the middle bone of the pinkie toe	HP:0100098
abnormality of the end part of the middle bone of the pinky toe	HP:0100098
abnormality of the end part of the middle bone of the little toe	HP:0100098
lumbar scoliosis	HP:0004626
cartilaginous ossification of rib	HP:0006646
costal cartilage calcification	HP:0006646
osteolysis involve bone of the foot	HP:0009134
osteolysis involving bones of the feet	HP:0009134
fused middle bones of toes	HP:0010200
symphalangism affecting the middle phalanges of the toes	HP:0010200
fuse middle bone of toe	HP:0010200
symphalangism affect the middle phalanx of the toe	HP:0010200
triangular shape bone of ring finger	HP:0009407
triangular shaped bone of ring finger	HP:0009407
triangular shape phalanx of the 4th finger	HP:0009407
triangular shaped phalanges of the 4th finger	HP:0009407
thin rib	HP:0000883
slender ribs	HP:0000883
slender rib	HP:0000883
thin ribs	HP:0000883
sandwich appearance of vertebral bodies	HP:0004618
sandwich appearance of vertebral body	HP:0004618
sacrococcygeal fistula	HP:0010771
Abscess pilonidal	HP:0010771
pilonidal abscess	HP:0010771
Pilonidal cyst with abscess (disorder)	HP:0010771
Pilonidal cyst with abscess	HP:0010771
abnormality of the os naviculare pedis	HP:0100339
abnormality of the o naviculare pedis	HP:0100339
absent bones of the extremities	HP:0009825
aplasia involve bone of the extremity	HP:0009825
aplasia involving bones of the extremities	HP:0009825
absent bone of the extremity	HP:0009825
bullet - shape outermost bone of the thumb	HP:0009643
bullet - shaped distal phalanx of the thumb	HP:0009643
bullet - shaped outermost bone of the thumb	HP:0009643
complete duplication of the distal phalanx of the fourth toe	HP:0100408
complete duplication of the distal phalanx of the 4th toe	HP:0100408
complete duplication of the outermost bone of the 4th toe	HP:0100408
generalize arterial calcification	HP:0004940
generalized arterial calcification	HP:0004940
generalised arterial calcification	HP:0004940
generalise arterial calcification	HP:0004940
abnormality of lingual muscle	HP:0040173
abnormality of the tongue muscle	HP:0040173
bracket shape end part of the middle bone of the pinkie finger	HP:0009204
bracket shape end part of the middle bone of the pinky finger	HP:0009204
bracket shaped end part of the middle bone of the pinkie finger	HP:0009204
bracket shaped end part of the middle bone of the pinky finger	HP:0009204
bracket shape end part of the middle bone of the little finger	HP:0009204
bracket shaped end part of the middle bone of the little finger	HP:0009204
bracket epiphysis of the middle phalanx of the 5th finger	HP:0009204
small epiphysis of the middle phalanx of the 3rd toe	HP:0100154
small end part of the middle bone of the 3rd toe	HP:0100154
short innermost bone of pinky toe	HP:0100397
hypoplastic / small proximal phalanx of the 5th toe	HP:0100397
short innermost bone of pinkie toe	HP:0100397
short proximal phalanx of the 5th toe	HP:0100397
short innermost bone of little toe	HP:0100397
short proximal phalanx of the fifth toe	HP:0100397
uneven mandible	HP:0009940
deviation of lower jaw	HP:0009940
deviation of low jaw	HP:0009940
asymmetry of low jaw	HP:0009940
deviation of the low jaw	HP:0009940
canted mandible	HP:0009940
canted lower jaw	HP:0009940
crooked lower jaw	HP:0009940
tilt low jaw	HP:0009940
asymmetry of the mandible	HP:0009940
deviation of the lower jaw	HP:0009940
low jaw shift to one side	HP:0009940
tilt mandible	HP:0009940
uneven lower jaw	HP:0009940
uneven low jaw	HP:0009940
asymmetry of lower jaw	HP:0009940
tilted lower jaw	HP:0009940
cant mandible	HP:0009940
crook low jaw	HP:0009940
lower jaw shifted to one side	HP:0009940
tilted mandible	HP:0009940
deviation of the mandible	HP:0009940
deviation of mandible	HP:0009940
cant low jaw	HP:0009940
Encephalocele	HP:0007330
Frontal Encephaloceles	HP:0007330
Frontal encephalocele ICD10CM:Q01.0	HP:0007330
Encephaloceles, Frontal	HP:0007330
Frontal encephalocele (disorder)	HP:0007330
frontal encephalocele	HP:0007330
Frontal Encephalocele	HP:0007330
Encephalocele, Frontal	HP:0007330
abnormal pectoral muscle morphology	HP:0011957
