Inguinal hernia	HP:0000023
Abnormality of frontal sinus	None
Abnormality of the intermaxillary bone	None
Abnormality of the primary palate bone	None
Abnormality of the premaxilla	None
Abnormality of the premaxillary bone	None
Abnormality of the intermaxillary segment of the maxilla	None
High hairline at back of head	None
High posterior hairline	None
Abnormal shape of the frontal region	None
Dysmorphic forehead	None
Dysmorphic frontal region	None
Abnormal morphology of the frontal region	None
Abnormal shape of the forehead	None
Everted eyelid	None
Ectropion	None
Eyelid folded out	None
Eyelid turned out	None
Epicanthus superciliaris	None
Abnormality of palatoglossus muscle	None
Ophthalmic artery anomaly	None
Abnormality of ophthalmic artery	None
Fractured skull	None
Loss of facial expression	None
Cleft mandible	None
Mandibular cleft	None
Cleft lower jaw	None
Jaw joint crepitus	None
Temporomandibular joint sounds	None
Temporomandibular joint crepitus	None
Temporomandibular joint clicking sound	None
Temporomandibular joint noise	None
Temporomandibular joint popping sound	None
Jaw joint popping sound	None
Jaw joint grating sound	None
Jaw joint clicking sound	None
Jaw joint noise	None
Temporomandibular joint grating sound	None
Jaw joint sounds	None
Hypoplastic nasal septum	None
Decreased size of septum of nose	None
Decreased size of nasal septum	None
Small septum of nose	None
Hypoplasia of septum of nose	None
Small nasal septum	None
Bullae of oral mucosa	None
Blisters of mouth	None
Blebs of oral mucosa	None
Oral mucosa blisters	None
Oral mucosal blisters	None
Oral blistering	None
Doll-like facies	None
Doll-like facial appearance	None
Unilateral cleft lip	None
One sided cleft upper lip	None
Unilateral cheiloschisis	None
Unilateral cleft upper lip	None
Lingual hamartoma	None
Hamartoma of tongue	None
Dark spot around tooth root on x-ray	None
Periapical lesion	None
Periapical radiolucencies	None
Periapical radiolucency	None
Periapical granuloma	None
Periapical cyst	None
Bone loss around tooth root	None
Periapical bone loss	None
Olfactory auras	None
Partial olfactory seizure	None
Olfactory aura	None
Focal sensory seizure with olfactory features	None
Focal olfactory seizure	None
Wide cranial sutures	None
Widened cranial sutures	None
Persistent open cranial sutures	None
Large cranial suture	None
open cranial sutures	None
Broad cranial sutures	None
Cleft upper lip	None
Cheiloschisis of upper lip	None
Harelip	None
Cleft of upper lip	None
Lingual retraction	None
Glossoptosis	None
Retraction of the tongue	None
Posterior displacement of the tongue	None
Thickening of the scalp	None
Cutis gyrata of scalp	None
Scalp rugae	None
Scalp furrows	None
Cutis verticis gyrata	None
Thickened folds on top of scalp	None
Furrows in thickened skin on top of scalp	None
Scalp folds	None
Tessier number 7 facial cleft	None
Tessier facial cleft number 7	None
Tessier cleft number 7	None
Abnormality of the nasal cavity	None
Reticulate pigmentation of oral mucous membrane	None
Mottled pigmentation of oral mucosa	None
Reticulate pigmentation of oral mucosa	None
Partial hyposmia	None
Abnormal hyoglossus muscle morphology	None
Abnormality of hyoglossus muscle	None
Abnormality of cheek mucosa	None
Abnormality of buccal mucosa	None
Abnormality of inside lining of cheek	None
Abnormal buccal mucosa morphology	None
Abnormal nasal morphology	None
Abnormal of morphology of nose	None
Abnormal nose morphology	None
Abnormal of nasal shape	None
Abnormal of shape of nose	None
Elongated nose	None
Nasal elongation	None
Long nose	None
Increased length of nose	None
Increased nasal height	None
Increased nasal length	None
Increased height of nose	None
Underdevelopment of teeth	None
Hypoplasia of teeth	None
Hypoplastic teeth	None
Decreased size of teeth	None
Membranous choanal atresia	None
Anomaly of the parotid gland	None
Abnormal parotid gland morphology	None
Abnormality of parotid gland	None
Increased ossification of lower jaw	None
Hyperostosis of mandibular bone	None
Hyperostosis of lower jaw	None
Thick mandibular bone	None
Thick lower jaw bone	None
Mandibular hyperostosis	None
Excessive growth of mandibular bone	None
Overgrowth of mandibular bone	None
Increased ossification of mandibular bone	None
Increased ossification of mandible	None
Gaped mouthed appearance	None
Open mouth appearance	None
Slack jawed appearance	None
Gaped jawed appearance	None
Open mouth	None
Tessier number 1 facial cleft	None
Recurrent canker sores	None
Recurrent aphthous ulcers	None
Buccal aphthous ulcers	None
Aphthous stomatitis	None
Recurrent aphthous stomatitis	None
Recurrent oral aphthae	None
Inflamed gums	None
Gingival inflammation	None
Red and swollen gums	None
Gingivitis	None
Yellow sclera	None
Conjunctival icterus	None
Yellowing of the whites of the eyes	None
Scleral icterus	None
Yellow conjunctiva	None
Violet lip discoloration	None
Increased number of teeth	None
Supplemental teeth	None
Supernumerary tooth	None
Tooth, supernumerary	None
Increased tooth count	None
Supernumerary teeth	None
More teeth than normal	None
Extra teeth	None
Supplemental dentition	None
Supernumary dentition	None
Supernumary teeth	None
Hyperdontia	None
Erythrodontia	None
Red teeth	None
Solitary angiokeratoma	None
Cutis marmorata telangiectatica congenita	None
Multiple palm lines	None
Multiple palmar creases	None
Introversion of eyelashes	None
Ingrown eyelashes	None
Trichiasis of eyelid eyelashes	None
Trichiasis	None
Absence of sebaceous glands	None
Absent sebaceous glands	None
Naevus flammeus of the eyelid	None
Port-wine stain on eyelid	None
Prominent eyelashes	None
Thick eyelashes	None
Angioectasias of the lip	None
Lip telangiectasia	None
Lip telangiectases	None
Telangiectasia of the lips	None
Labial angioectasias	None
Spider veins of the lip	None
Labial telangiectasia	None
Poliosis	None
White patch	None
Patch of white hair	None
Patchy hypo- and hyperpigmentation	None
Patchy hypo- and hyper-pigmentation	None
Delayed recoil upon stretching of skin	None
Scalp hair loss	None
Baldness	None
Alopecia of scalp	None
Missing scalp hair	None
Absence of scalp hair	None
Pathologic hair loss from scalp	None
Monomorphic vesicular eruption	None
Proximal scleroderma	None
Decreased sweating due to autonomic dysfunction	None
Pruritis on abdomen	None
Absent pigmentation of the abdomen	None
Numerous congenital melanocytic nevi	None
Convex contour of sole	None
Genital warts	None
Lip pit	None
Nevus of Ota	None
Congenital melanosis bulbi	None
Nevus fuscoceruleus ophthalmomaxillaris	None
Oculodermal melanocytosis	None
Naevus fuscoceruleus ophthalmomaxillaris	None
Closed comedo	None
Whitehead	None
Skin tumors	None
Skin cancer (non-melanoma)	None
Neoplasia of the skin	None
Neoplasm of the skin	None
Tumour of the skin	None
Dermatological tumours	None
Skin tumours	None
Tumor of the skin	None
Skin cancer	None
Dermatological tumors	None
Aged leonine appearance	None
Venous eczema	None
Varicose eczema	None
Stasis dermatitis	None
Skin vesicle	None
Plantar oedema	None
Plantar edema	None
Acral ulceration	None
Reduced hair sulfur content	None
Hair sulfur content reduced	None
Lumbar hypertrichosis	None
Accumulation of melanosomes in melanocytes	None
Gustatory sweating	None
Oncholysis	None
Onycholysis	None
Detachment of nail	None
Dry hair	None
Abnormality of skin morphology	None
Abnormal skin morphology	None
Abnormal skin structure	None
Decreased sweat pores	None
Decreased sweat glands	None
Decreased number of sweat glands	None
Vitiligo	None
Blotchy loss of skin colour	None
Blotchy loss of skin color	None
Diffuse telangiectasia	None
Diffuse telangiectases	None
Telangiectases, random body distribution	None
Loss of fat around neck	None
Loss of adipose tissue around the neck	None
Decreased adipose tissue around neck	None
Prominent life line	None
Prominent palmar flexion creases	None
Abnormal pigmentation in sun-exposed skin	None
Pigmentation anomalies of sun-exposed skin	None
Exanthem	None
Early cutaneous photosensitivity	None
Sun sensitivity occurring early in life	None
Congenital localised skin absence	None
Congenital localized absence of skin	None
Congenital localised absence of skin	None
Congenital localized skin absence	None
Axillary apocrine gland hypoplasia	None
Verrucous epidermal nevus	None
Brittle scalp hair	None
Pigmentation of eyelids	None
Dark eyelids	None
Hyperpigmentation of eyelids	None
Brown eyelids	None
Itchy feet	None
Itchy foot	None
Pruritus on foot	None
Woolly hair	None
Afro-textured hair	None
Wooly hair	None
Kinky hair texture	None
Kinked hair	None
Nappy hair texture	None
Frontal balding	None
Male pattern baldness	None
Bronze skin	None
Generalised bronze hyperpigmentation	None
Generalized bronze hyperpigmentation	None
White papule	None
Boil	None
Furuncle	None
Generalized hyperpigmentation	None
Generalised hyperpigmentation	None
Ash-leaf spot	None
Perioral radial furrowing	None
Congenital malformed nails	None
Congenital onychodystrophy	None
Scalp aplasia cutis congenita	None
Aplasia cutis congenita of scalp	None
Defect of scalp	None
Scalp defect	None
Solitary scalp defect	None
Focal absence of scalp tissue	None
Confetti-like hypopigmented macules	None
Civatte bodies	None
Cytoid bodies	None
Colloid bodies of Civatte	None
Hyaline bodies	None
Colloid bodies	None
Abnormality of the scalp hair	None
Decreased length of eyelashes	None
Short eyelashes	None
Tuberous xanthoma	None
Fingerpad telangiectases	None
Small dilated blood vessels in fingerpads	None
Finger pad telangiectases	None
Generalized trichodysplasia	None
Generalised trichodysplasia	None
Trichodysplasia	None
Skin wound	None
Cutaneous wound	None
Macromelanosomes	None
Giant melanosomes in melanocytes	None
Absent keratohyalin granules	None
Discrete 2 to 5-mm hyper- and hypopigmented macules	None
Scaling skin on fingertip	None
Orthokeratotic hyperkeratosis	None
Detachment of outermost fingernails	None
Onycholysis of distal fingernails	None
Disseminated molluscum contagiosum	None
Solar urticaria	None
Subungual fibroma	None
Subungual fibromas	None
Stye of inner eyelid	None
Hordeolum internum	None
Red bump on inner eyelid	None
Conjunctival telangiectases	None
Small dilated blood vessels near membrane covering front of eye and eyelids	None
Telangiectasia, conjunctival	None
Conjunctival telangiectasia	None
Buffalo hump	None
Dorsocervical fat pad	None
Increased wrinkles of palms and soles	None
Wrinkled skin of hands and feet	None
Palmoplantar cutis laxa	None
Furrowed palms and soles	None
Wrinkled palms and soles	None
Excessive wrinkled skin of palms and soles	None
Hypoplastic dermoepidermal hemidesmosomes	None
Ridged nail	None
Longitudinal ridging	None
Grooved nails	None
Nail ridging	None
Ridged nails	None
Increased groin pigmentation with raindrop depigmentation	None
Decreased subcutaneous adipose tissue	None
Reduced subcutaneous adipose tissue	None
Decreased subcutaneous fat	None
Scanty adipose tissue	None
Reduced fat tissue below the skin	None
Reduced subcutaneous fat	None
Localized skin lesion	None
Localised skin lesion	None
Palmar pruritus	None
Itchy palm	None
Growth of abnormal tissue on or under the skin	None
Skin nodule	None
Abnormal dermatoglyphics on feet	None
Abnormal plantar dermatoglyphics	None
Abnormal prints on feet	None
Acute vesiculation and crusting and scarring following sun exposure	None
Hydroa vacciniforme	None
Mucosal telangiectasiae	None
Absent/underdeveloped sweat glands	None
Absent/small sweat glands	None
Aplasia/Hypoplasia of the sweat glands	None
Unusual skin infection	None
Ectopic cilia of eyelid	None
Connective tissue nevi	None
Upswept frontal hair pattern	None
Frontal Cowlick	None
Frontal upsweep of hair	None
Cowlick	None
Upswept frontal hair	None
Upswept frontal hairline	None
Thick, flared eyebrows	None
Highly arched eyebrow	None
High-arched eyebrows	None
Broad, arched eyebrows	None
High, rounded eyebrows	None
High arched eyebrows	None
Arched eyebrows	None
Bowed and upward slanting eyebrows	None
Skin dimple over apex of long bone angulation	None
Trichorrhexis nodosa	None
Skin itching	None
Itching	None
Pruritus	None
Itchy skin	None
Absent inner eyelashes	None
Fused nails	None
Congenital generalized hypertrichosis	None
Congenital, generalized hypertrichosis	None
Hypertrichosis universalis	None
Congenital generalised hypertrichosis	None
Congenital, generalised hypertrichosis	None
Digital pitting scar	None
Abnormality of the eyelashes	None
Eyelash abnormality	None
Abnormal eyelashes	None
Abnormal eyelash morphology	None
Superficial spreading melanoma	None
Subcutaneous neurofibromas	None
Regional abnormality of skin	None
Localized abnormal hair growth	None
Localized hirsutism	None
Localised hirsutism	None
Localised abnormal hair growth	None
Piezogenic pedal papules	None
Choroid plexus papilloma	None
Prominent interdigital folds	None
Platonychia	None
Cyanotic face	None
Facial cyanosis	None
Bluish face	None
Fast-growing nails	None
Onychogryposis of fingernail	None
Overgrowth and curving of fingernail	None
Beaked nails	None
Horizontal eyebrow	None
Flat eyebrow	None
Lack of eyebrow curvature	None
Straight eyebrows	None
Straight eyebrow	None
Lack of eyebrow arch	None
Neutrophilic urticarial dermatosis	None
Multiple lentigines	None
Liver spots	None
Nevus flammeus	None
port-wine stain	None
Nevus simplex	None
Aplasia of the fingernail	None
Absent fingernail	None
Anonychia of fingernails	None
Absent hair	None
Limited hair on end of eyebrow	None
Laterally sparse eyebrow	None
Sparse lateral eyebrow	None
Sparse lateral eyebrows	None
Lateral thinning of eyebrows	None
Lateral hypoplasia of eyebrows	None
Laterally sparse eyebrows	None
Pit above the ear	None
