Inguinal hernia	HP:0000023
Malignant mesothelioma	None
Pituitary spindle cell oncocytoma	None
Acute promyelocytic leukemia	None
Acute promyelocytic leukaemia	None
Neuroblastic tumor	None
Neuroblastic tumour	None
Ependymoblastoma	None
Angiomyolipoma	None
Renal angiomyolipoma	None
Kidney angiomyolipoma	None
Periocular capillary hemangioma	None
Peri-ocular capillary hemangioma	None
Exostoses of the forearm bones	None
Mucinous cystic neoplasm of the pancreas	None
Ductal carcinoma in situ	None
Cutaneous mastocytosis	None
Altman type III sacrococcygeal teratoma	None
Single trichilemmoma	None
Fatty tumours on the eyelids	None
Fatty tumors on the eyelids	None
Lipomas of eyelids	None
Cutaneous myxoma	None
Carcinoid tumors	None
Carcinoid tumour	None
Carcinoid	None
Carcinoid tumor	None
Carcinoid tumours	None
Spleen hemangioma	None
Splenic hemangioma	None
Pleural mesothelioma	None
Adrenal neoplasia	None
Neoplasm of the adrenal gland	None
Outer ear tumor	None
Outer ear tumour	None
Neoplasm of the outer ear	None
Ovarian gonadoblastoma	None
Gonadoblastoma, female	None
Perilobar nephroblastomatosis	None
Ewing sarcoma	None
Ewing's sarcoma	None
Neuronal/glioneuronal neoplasm of the CNS	None
Neuronal/glioneuronal neoplasm of the central nervous system	None
Neuronal and mixed neuronal-glial tumour	None
Neuronal and mixed neuronal-glial tumor	None
Glioneuronal tumour	None
Glioneuronal tumor	None
Facial capillary hemangioma	None
Prostate neoplasm	None
Acral lentiginous melanoma	None
Lipoma of corpus callosum	None
Pericallosal lipoma	None
High-tone sensorineural deafness	None
High frequency sensorineural hearing impairment	None
High-frequency sensorineural hearing impairment	None
High-tone sensorineural hearing impairment	None
Mozart ear	None
Double antitragus	None
Bifid antitragus	None
Tympanic calcification	None
Tympanosclerosis	None
Abnormal antihelix	None
Abnormal anthelix	None
Abnormal antehelix	None
Abnormal antihelix morphology	None
Vestibular abnormality	None
Morphological abnormality of the vestibule of the inner ear	None
Satyr ear	None
Devil ear	None
Tragus, prominent	None
Hyperplastic tragus	None
Hypertrophic tragus	None
Large tragus	None
Enlarged tragus	None
Prominent tragus	None
Absent vestibular function	None
Abnormal middle ear reflexes	None
Prominent antihelix	None
Third crus	None
Stahl ear	None
Additional crus	None
Underdeveloped helices	None
Hypoplastic helices	None
Postlingual sensorineural hearing impairment	None
Crumpled ear	None
Abnormal antitragus morphology	None
Thin ear helix	None
Vestibular Schwann cell tumor	None
Acoustic Neuroma	None
Vestibular neurilemmoma	None
Vestibular schwannoma	None
Vestibular neurolemmoma	None
Vestibular neurinoma	None
Vestibular Schwann cell tumour	None
Outer ear tumor	None
Outer ear tumour	None
Neoplasm of the outer ear	None
Bilateral conductive deafness	None
Bilateral conductive hearing loss	None
Bilateral conductive hearing impairment	None
Overfolded ears	None
Overfolded helix	None
Over-folded helices	None
Overfolded helices	None
Microtia, first degree	None
First-degree microtia	None
Large pinnae	None
Macrotia	None
Large ears	None
Cup-shaped ears	None
Cupped ears	None
Capuchin ears	None
Cupped ear	None
Simple, cup-shaped ears	None
Spock's ear	None
Vulcan ear	None
Elfin ear	None
Pointed helix	None
Spock ear	None
Pointed ear	None
Squared superior portion of helix	None
Incomplete partition of the cochlea type I	None
Morphological abnormality of the saccule	None
Absent the eighth cranial nerve	None
Absent vestribular nerve	None
Aplasia of the vestibular nerve.	None
Absent cranial nerve viii	None
Aplasia of the eighth cranial nerve	None
Aplasia of cranial nerve VIII	None
Helix, crus, tragal bridge	None
Tragal bridge of crus of helix	None
Neoplasm of the middle ear	None
Neoplasia of the middle ear	None
Middle ear tumour	None
Middle ear tumor	None
Atretic auditory canal	None
Atretic auditory canals	None
Atretic external auditory canals	None
Atresia of the external auditory canal	None
Absent auditory canals	None
Absent ear canal	None
Auditory canal atresia	None
External auditory canal atresia	None
Atretic external auditory canal	None
External auditory meatal atresia	None
Absent external auditory canals	None
External auditory meatus atresia	None
External acoustic meatus atresia	None
Atresia of the external auditory canals	None
Persistent stapedial artery	None
Functional abnormality of the inner ear	None
Vestibular hypofunction	None
Paroxysmal vertigo	None
Ceruminoma	None
Adenoma of the ceruminous gland	None
Neoplasm of the ceruminal gland	None
Ceruminous adenoma	None
Prominent ear helix	None
Large helix	None
Hypoplastic ears	None
Microtia	None
Bilateral microtia	None
Hypoplastic pinna	None
Underdeveloped ears	None
Small ears	None
Hypoplasia of the external ear	None
Small pinnae	None
Mondini defect	None
Mondini dysplasia	None
Mondini malformation	None
Incomplete partition of the cochlea type II	None
Cochlear malformation defect (Mondini dysplasia)	None
Aplasia/Hypoplasia of the external ear	None
Absent/underdeveloped external ear	None
Absent/small external ear	None
Underfolded helix	None
Poorly folded helices	None
Abnormal earlobe morphology	None
Abnormal lobe of ear	None
Abnormality of auricular lobule	None
Abnormality of ear lobe	None
Abnormality of earlobe	None
Abnormality of lobulus auriculae	None
Abnormal earlobe	None
Earlobe crease	None
Transverse earlobe creases	None
Anterior creases of earlobe	None
Absent middle ear ossicles	None
Aplasia of the middle ear ossicles	None
Absent middle ear bones	None
Inner ear abnormality	None
Abnormality of the inner ear	None
Conchal shelf	None
Antihelical shelf	None
Presbycusis	None
Old-aged sensorineural hearing impairment	None
Stenosis of the Eustachian tube	None
Moderate sensorineural hearing impairment	None
Moderate neural deafness	None
Stapedial abnormalities	None
Abnormality of the stapes	None
Auricular tag	None
Absent stapes head	None
Slit-like opening of the exterior auditory meatus	None
Railroad track ears	None
Horizontal crus of helix	None
Railroad track sign	None
Horizontal orientation of the ear crus	None
Horizontal orientation of the crus of helix	None
Helix, crus, horizontal	None
Overfolding of the superior helices	None
Overfolding of superior helix	None
Mild conductive hearing impairment	None
Conductive hearing loss, mild	None
Broad inferior crus of antihelix	None
Antihelix, inferior crus, broad	None
Cleft at the superior portion of the pinna	None
Cleft at the superior portion of the ear	None
Lobe, forward facing	None
Forward facing earlobe	None
Additional crus of antihelix	None
Upturned earlobe	None
Lobe, uplifted	None
Upturned earlobes	None
Uplifted earlobes	None
Uplifted earlobe	None
Fleshy upturned lobules	None
Congenital stapes ankylosis	None
Synotia	None
Abnormality of inferior crus of antihelix	None
Abnormality of anterior crus of antihelix	None
Aplasia/Hypoplasia of the inner ear	None
Absent/small inner ear	None
Absent/underdeveloped inner ear	None
Prelingual sensorineural deafness	None
Prelingual sensorineural hearing impairment	None
Deafness, sensorineural, prelingual	None
Abnormal Eustachian tube morphology	None
Abnormality of the Eustachian tube	None
Absent antihelix	None
Accesory tragus	None
Duplicated tragus	None
Tragus, duplicated	None
Excessive cerumen	None
Morphological abnormality of the utricle	None
Otalgia	None
Ear pain	None
Pain in the ear	None
Abnormality of the auricle	None
Malformed pinnae	None
Outer ear abnormality	None
Abnormal pinnae	None
Abnormality of the external ear	None
Abnormality of the outer ear	None
External ear malformations	None
Ear anomalies	None
Abnormality of the internal acoustic meatus	None
Abnormality of the internal auditory canal	None
Recurrent episodes of otitis media	None
Multiple episodes of otitis media	None
Susceptibility to otitis media	None
Recurrent otitis media	None
Otitis media, recurrent	None
Recurrent middle ear infection	None
Frequent otitis media	None
Abnormal inner ear epithelium morphology	None
Conductive hearing impairment	None
Conductive hearing loss	None
Conductive deafness	None
Conduction deafness	None
Hearing loss, conductive	None
Conductive hearing loss, severe	None
Severe conductive hearing impairment	None
Abnormal cerumen color	None
Abnormal cerumen pigmentation	None
Abnormal cerumen colour	None
Hyperplastic superior crus of antihelix	None
Hypertrophic superior crus of antihelix	None
Prominent superior crus of antihelix	None
Osseous stenosis of the external auditory canal	None
Abnormally shaped ears	None
Malformed ears	None
Malformed auricles	None
Abnormal form of ears	None
Auricular malformation	None
Deformed ears	None
Minor malformation of the auricles	None
Abnormal pinna morphology	None
Malformed external ears	None
Malformation of auricle	None
Deformed auricles	None
Poorly defined conchae	None
Dysplastic ears	None
Hearing loss	None
Hearing defect	None
Deafness	None
Hypoacusis	None
Hearing impairment	None
Hypacusis	None
Underdeveloped superior helices	None
Hypoplastic superior helix	None
Impaired visually enhanced vestibulo-ocular reflex	None
VVOR impairment	None
Visually enhanced vestibulo-ocular reflex impairment	None
Diagonal earlobe crease	None
Dizzy spell	None
Vertigo	None
Dizziness	None
Snail ear	None
Ear, grade II dysplasia	None
Severe cupped ear, type III	None
Cockleshell ear	None
Constricted helix type IV	None
Microtia, second degree	None
Mini ear	None
Shell ear	None
Cartilaginous ossification of pinnae	None
Calcification of the auricular cartilage	None
Petrified ear	None
Ossification of pinnae	None
Ear cartilage calcification	None
Unilateral conductive hearing impairment	None
Unilateral external ear deformity	None
Deformed external ear on one side	None
Notched helix	None
Cleft helix	None
Notching of the ear helix	None
Absence of acoustic reflex	None
Absence of acoustic middle ear muscle reflexes	None
Absent middle ear reflexes	None
Abnormality of the helix	None
Helix abnormal	None
Abnormal helices	None
Abnormal helix morphology	None
Abnormality of the incus	None
Hypoplasia of the vestibule of the inner ear	None
Absence of the reflex of the tensor tympani muscle	None
Hidden ear	None
Cryptotia	None
Buried ear	None
Unilateral vestibular schwannoma	None
Abnormality of the vestibular nerve	None
Polyotia	None
Bilateral sensorineural hearing impairment	None
Hearing loss, sensorineural, bilateral	None
Bilateral sensorineural deafness	None
Bilateral sensorineural hearing loss	None
Bilateral nerve deafness	None
Aminoglycoside-induced hearing loss	None
Notched tragus	None
Bifid tragus	None
Tragus, bifid	None
Cystic lesions of the pinnae	None
Decreased incisura length	None
Melotia	None
Low set ears	None
Low-set pinnae	None
Lowset ears	None
Low-set ears	None
Cleft earlobe	None
Thickened helices	None
Thick helix	None
Absent/underdeveloped tragus	None
Absent/small tragus	None
Aplasia/Hypoplasia of the tragus	None
Type II cryptotia	None
Type 2 cryptotia	None
External auditory canal exostoses	None
Exostosis of the external auditory canal	None
Underdeveloped crus of the helix	None
Underdeveloped crus of the ear	None
Hypoplasia of the crus of the ear	None
Cerumen abnormality	None
Osseous atresia of the external auditory canal	None
Tinnitus	None
Ringing in ears	None
Ringing in the ears	None
Antihelix, stem, underdeveloped	None
Underdeveloped stem of antihelix	None
Aplasia of the semicircular canal	None
Absent semicircular canal	None
Hypertrophic inferior crus of antihelix	None
Prominent inferior crus of antihelix	None
Hyperplastic inferior crus of antihelix	None
Antihelix, inferior crus, prominent	None
Aplasia/Hypoplasia of the ear	None
Absent/small ear	None
Absent/underdeveloped ear	None
Morphological abnormality of the posterior semicircular canal	None
Morphological abnormality of the nerves of the inner ear	None
Long hairs growing from helix of pinna	None
Long hairs growing from helix of ear	None
Ear hair	None
Small earlobe	None
Small earlobes	None
Hypoplastic lobules	None
Hypoplastic earlobes	None
Moderate hearing impairment	None
Cutaneous atresia of the external auditory canal	None
Serpiginous stem of antihelix	None
Antihelix, stem, serpiginous	None
Absent malleus	None
Expanded terminal portion of crus of helix	None
Helix, crus, expanded terminal portion	None
Lobeless ears	None
Lobule aplasia	None
Absent ear lobes	None
Absent earlobe	None
Earlobe, absent	None
Adult onset sensorineural hearing impairment	None
Sensorineural deafness, late-onset	None
Late sensorineural hearing loss	None
Crus of helix connected to antihelix	None
Helix, crus, connected to antihelix	None
Asymmetry of the size of ears	None
Fleshy earlobes	None
Prominent ear lobes	None
Large earlobe	None
Prominent ear lobules	None
Fleshy earlobe	None
Narrow internal auditory canal	None
Morphological abnormality of the anterior semicircular canal	None
Severe sensorineural deafness	None
Severe sensorineural hearing impairment	None
Severe sensorineural hearing loss	None
Abnormality of posterior crus of antihelix	None
Abnormality of superior crus of antihelix	None
Moderate conductive hearing impairment	None
Conductive hearing loss, moderate	None
Progressive conductive hearing impairment	None
Progressive conductive deafness	None
Cholesteatoma	None
Cochlear aplasia	None
Absent cochlea	None
Abnormality of the tympanic membrane	None
Abnormality of the eardrum	None
Widened vestibular aqueduct	None
Enlarged vestibular aqueduct	None
Dilated vestibular aqueduct	None
Hypoplasia of the semicircular canal	None
Hypoplasia of the semicircular canals	None
Small semicircular canal	None
Telangiectasia of the ear	None
Serpiginous crus of helix	None
Helix, crus, serpiginous	None
