Lower lip pit	HP:0000196
Amelia involving the lower limbs	None
Webbed first through fourth toes	None
1-4 toe syndactyly	None
Irregular end part of the innermost hand bones	None
Irregular epiphyses of the proximal phalanges of the hand	None
Partial/complete duplication of the proximal phalanges of the hand	None
Duplication of the proximal phalanx of hand	None
Duplication of the innermost bones of hand	None
Bilateral coxa valga	None
Late-onset distal muscle weakness	None
Pelvic girdle muscle wasting	None
Pelvic girdle muscle atrophy	None
Adipocyte hypertrophy	None
Fat cell hypertrophy	None
Underdeveloped vertebrae	None
Vertebral hypoplasia	None
Foot ectrodactyly	None
Split foot	None
Split-foot	None
Lobster-claw foot deformity	None
Wide innermost wide portion of shinbone bone	None
Wide innermost wide portion of shankbone bone	None
Widened proximal tibial metaphyses	None
Abnormality of phalangeal joints of the hand	None
Abnormal phalangeal joint morphology of the hand	None
Abnormality of the small joints of the hand	None
Absent 5th long bone of foot	None
Aplasia of the fifth metatarsal bone	None
Absent 5th metatarsals	None
Absent fifth metatarsal	None
Decreased amount of facial fat	None
Decreased volume of facial adipose tissue	None
Loss of facial fat	None
Loss of subcutaneous adipose tissue from face	None
Decreased amount of facial adipose tissue	None
Loss of facial adipose tissue	None
Loss of facial subcutaneous adipose tissue	None
Congenital finger flexion contractures	None
Congenital finger contractures	None
Short fifth finger	None
Short fifth fingers	None
Short pinkie finger	None
Hypoplastic/small 5th finger	None
Short phalanges of the little finger	None
Short little finger	None
Hypoplastic phalanges of the little finger	None
Hypoplastic/small little finger	None
Fifth finger brachydactyly	None
Short pinky finger	None
Short 5th finger	None
Multiple exostoses	None
Hyperplasia of the intermaxillary bone	None
Hyperplasia of the primary palate bone	None
Increased size of the primary palate bone	None
Premaxillary excess	None
Increased size of premaxilla	None
Hyperplasia of the premaxilla	None
Large premaxilla	None
Primary palate bone excess	None
Large primary palate bone	None
Fractured tibia	None
Tibial fracture	None
Broken tibia	None
Fracture of the tibia	None
bone tibia	None
Abnormal fetal long-bone echogenicity	None
Moderate generalised osteoporosis	None
Moderate generalized osteoporosis	None
Ulnar deviation of the ring finger	None
Ulnar deviation of the 4th finger	None
Proximal spinal muscular atrophy	None
Small epiphysis of the proximal phalanx of the thumb	None
Small end part of thumb innermost long bone	None
Abnormal geniohyoid muscle morphology	None
Tapered metacarpals	None
Tapered long bones of hand	None
Underdeveloped muscles	None
Muscle hypoplasia	None
Poorly developed skeletal musculature	None
Hypoplasia of the musculature	None
Underdeveloped muscle	None
Abnormality of temporalis muscle	None
Shortening of all middle phalanges of the fingers	None
Limited shoulder flexion	None
Irregularity of vertebral bodies	None
Lumbosacral meningocele	None
Bracket shaped end part of long bone	None
Bracket epiphyses	None
Lipoatrophy	None
Atrophy of fat	None
Loss of fat tissue in localized area	None
Loss of fat tissue in localised area	None
Steep mandibular plane angle	None
Obtuse angle of mandible	None
High mandibular plane angle	None
Abnormality of the epiphyses of the 2nd toe	None
Abnormality of the end part of the 2nd toe bone	None
Unilateral oligodactyly	None
Triangular epiphyses of the 2nd toe	None
Triangular end part of the 2nd toe bone	None
Tarsometatarsal synostosis	None
Fused bones of the midfoot	None
Triangular end part of the long bone of hand	None
Triangular epiphyses of the metacarpals	None
Aplasia/Hypoplasia involving the vertebral column	None
Absent/underdeveloped backbone	None
Absent/small spine	None
Absent/underdeveloped spine	None
Absent/small backbone	None
Absent/underdeveloped vertebral column	None
Absent/small vertebral column	None
1-3 toe syndactyly	None
Webbed 1st-3rd toes	None
Triangular shaped toe bones	None
Triangular shaped phalanges of the toes	None
Epiphyseal streaking	None
Speckled calcifications in the end part of the middle hand bones	None
Stippling of the epiphyses of the middle phalanges of the hand	None
Splayed end part of bone	None
Splayed epiphyses	None
Abnormal appendicular skeleton morphology	None
Reduced intrathoracic adipose tissue	None
Abnormality of the ankles	None
Deviation of the 4th finger	None
Deviation of the ring finger	None
Amyotrophy of the musculature of the pelvis	None
Speckled calcifications in end part of the outermost bone of little finger	None
Speckled calcifications in end part of the outermost bone of pinky finger	None
Stippling of the epiphysis of the distal phalanx of the 5th finger	None
Speckled calcifications in end part of the outermost bone of pinkie finger	None
Abnormality of the hip-girdle musculature	None
Notched long bone in upper arm	None
Bifid humerus	None
Irregular epiphysis of the distal phalanx of the 3rd toe	None
Irregular end part of the outermost bone of the 3rd toe	None
Brachydactyly	None
Brachydactyly syndrome	None
Short fingers or toes	None
Proximal foot symphalangism	None
Serpiginous crus of helix	None
Helix, crus, serpiginous	None
Absent/underdeveloped thorax bone	None
Absent/small outermost thorax bone	None
Aplasia/Hypoplasia involving bones of the thorax	None
Synovial hypertrophy	None
Speckled calcifications in the end part of the innermost hand bones	None
Stippling of the epiphyses of the proximal phalanges of the hand	None
Symphalangism of the 3rd finger	None
Fused middle finger	None
Asymmetric lower limb shortening	None
Hemiatrophy of lower limb	None
Thoracic platyspondyly	None
Enlarged end part of the outermost bone of the ring finger	None
Enlarged epiphysis of the distal phalanx of the 4th finger	None
Paralyzed diaphragm	None
Diaphragmatic paralysis	None
Paralysed diaphragm	None
Patchy sclerosis of the middle phalanx of the 4th toe	None
Uneven increase in bone density in middle bone of the 4th toe	None
Syndactyly of all toes	None
Webbed 1st-5th toes	None
1-5 toe syndactyly	None
Irregular epiphysis of the middle phalanx of the 4th finger	None
Irregular end part of the middle bone of the ring finger	None
Increased length of the tibia	None
Increased length of shinbone	None
Increased length of shankbone	None
Crumpled long bone in upper arm	None
Crumpled humerus	None
Congenital bilateral hip dislocation	None
Complete duplication of the distal phalanges of the hand	None
Complete duplication of the outermost bones of the hand	None
Dense calcifications in the cerebellar dentate nucleus	None
Enlarged epiphysis of the distal phalanx of the 3rd toe	None
Enlarged end part of the outermost bone of the 3rd toe	None
Progressive proximal muscle weakness	None
Muscle weakness, progressive, proximal	None
Dystopic os odontoideum	None
Overgrowth of the inner surface of the skull bones	None
Enlargement of the inner surface of the skull bones	None
Overgrowth of the inside of the skull	None
Hyperostosis of the internal surface of the cranial bones	None
Hypertrophy of the internal surface of the cranial bones	None
Hyperostosis of the internal surface of the cranial bone	None
Hyperostosis cranialis interna	None
Thick inner surface of the skull bones	None
Increased ossification of the internal surface of the cranial bones	None
Excessive growth of inner surface of the skull bones	None
Thick internal surface of the cranial bones	None
Fragmentation of the epiphysis of the middle phalanx of the 4th finger	None
Fragmentation of end part of the middle bone of the ring finger	None
Congenital joint contractures	None
congenital contractures	None
Congenital contracture	None
Absent/small innermost bone of 3rd toe	None
Absent/underdeveloped innermost bone of 3rd toe	None
Aplasia/hypoplasia of the proximal phalanx of the 3rd toe	None
Sinusitis, recurrent	None
Recurrent sinusitis	None
Recurrent sinus disease	None
Cone-shaped terminal thumb phalanx epiphysis	None
Cone-shaped end part of thumb outermost long bone	None
Cone-shaped epiphysis of the distal phalanx of the thumb	None
Incomplete maturation of the pubic bone	None
Incomplete ossification of pubis	None
Decreased size of paranasal sinus	None
Hypotrophic paranasal sinus	None
Small paranasal sinus	None
Decreased growth of paranasal sinus	None
Atelectasis of paranasal sinus	None
Underdevelopment of paranasal sinus	None
Paranasal sinus hypoplasia	None
Decreased pneumatization of paranasal sinus	None
Decreased volume of paranasal sinus	None
Abnormality of the foramen magnum	None
Abnormal foramen magnum morphology	None
Muscle fiber actin filament accumulation	None
Muscle fibre actin filament accumulation	None
Ectopic accesory toe-like appendage	None
Triangular shaped innermost bone of middle finger	None
Triangular shaped proximal phalanx of the 3rd finger	None
Fibrous dysplasia of the bones	None
Notched terminal thumb phalanx	None
Notched outermost bone of thumb	None
Bifid distal phalanx of thumb	None
Bifid thumb distal phalanx	None
Bifid terminal phalanges of thumbs	None
Incipient distal thumb phalanx duplication	None
Notched outermost bone of the thumb	None
Bifid distal phalanx of the thumb	None
Unilateral absence of pectoralis major muscle	None
Unilateral aplasia of pectoralis major muscle	None
Increased bone density in the outermost bone of the 3rd toe	None
Sclerosis of the distal phalanx of the 3rd toe	None
Bullet-shaped proximal phalanges of the toes	None
Bullet-shaped proximal toe phalanx	None
Bullet-shaped proximal phalanges of toe	None
Bullet-shaped innermost toe bone	None
Abnormal humeral ossification	None
Abnormal maturation of long bone in upper arm	None
Distal clavicular thinning	None
Double first metacarpals	None
Double 1st long bones of hand	None
Periostosis	None
Abnormality of tensor veli palatini muscle	None
Fusion of the innermost bone of the thumb with the 1st long bone of hand	None
Ankylosis of the metacarpophalangeal joint of the thumb	None
Synostosis of the proximal phalanx of the thumb with the 1st metacarpal	None
Abnormality of mylohyoid muscle	None
Angulated muscle fibers	None
Angular muscle fibers	None
Patchy sclerosis of 3rd finger phalanx	None
Uneven increase in bone density in middle finger bone	None
Patchy sclerosis of middle finger phalanges	None
Patchy sclerosis of the phalanges of the 3rd finger	None
Radioulnar synostosis	None
Fused forearm bones	None
Abnormality of the musculature of the upper arm	None
Absent sacrum	None
Sacrococcygeal agenesis	None
Sacral agenesis	None
Absence of the sacrum	None
Subperiosteal bone resorption	None
Subperiosteal erosions	None
Spastic paraplegia	None
Spastic paraplegia, lower limb	None
Distal upper limb muscle weakness	None
Abnormal pelvic girdle bone morphology	None
Abnormality of pelvic girdle bone morphology	None
Abnormal shape of pelvic girdle bone	None
Abnormality of the pelvic girdle	None
Congenital, upward displacement of the scapula	None
High shoulder blade	None
Sprengel deformity	None
Sprengel anomaly	None
High scapula	None
Rib gap	None
Abnormality of the end part of the middle bone of the 4th toe	None
Abnormality of the epiphysis of the middle phalanx of the 4th toe	None
Acetabular dysplasia	None
Dysplastic acetabulae	None
Abnormal innermost bone of ring finger	None
Abnormality of the proximal phalanx of the 4th finger	None
Abnormality of the proximal phalanx of the ring finger	None
Costochondral joint sclerosis	None
Sclerotic costochondral joints	None
Parathyroid adenomas	None
Parathyroid adenoma	None
Chronic myeloid leukaemia	None
Chronic myelogenous leukemia	None
Chronic myelocytic leukemia	None
Chronic myelogenous leukaemia	None
Chronic myelocytic leukaemia	None
Chronic myeloid leukemia	None
Bartholin gland carcinoma	None
Pulmonary lymphoma	None
increased risk of pancreatic cancer	None
Pancreatic tumour	None
Pancreatic tumor	None
Neoplasia of the pancreas	None
Pancreatic cancer	None
Cancer of the pancreas	None
Neoplasm of the pancreas	None
Adrenal gland carinoma	None
Adrenocortical carcinoma	None
Adrenal carcinoma	None
Ossifying fibroma	None
Jaw neoplasm	None
Supraglottic hemangioma	None
Histiocytoma	None
Medulloepithelioma	None
Neurilemmoma	None
Schwann cell tumor	None
Neurolemmoma	None
Neurinoma	None
Schwannomas	None
Schwannoma	None
Schwann cell tumour	None
Angiolymphoid hyperplasia with eosinophilia	None
