Inguinal hernia	HP:0000023
Hypoplastic 5th metacarpal	HP:0010047
Shortened 5th long bone of hand	HP:0010047
Fifth metacarpal hypoplasia	HP:0010047
Short 5th metacarpal	HP:0010047
Absent metacarpal	HP:0010048
Absent metacarpals	HP:0010048
Aplasia of metacarpal bones	HP:0010048
Absent long bone of hand	HP:0010048
Shortened long bones of hand	HP:0010049
Shortening of metacarpals	HP:0010049
Shortened metacarpals	HP:0010049
Short metacarpal	HP:0010049
Metacarpal hypoplasia	HP:0010049
Brachymetacarpalia	HP:0010049
Short metacarpal bones	HP:0010049
Shortened long bone of hand	HP:0010049
Short metacarpals	HP:0010049
Hypoplastic metacarpal	HP:0010049
Displacement of big toe	HP:0010051
Displacement of the hallux	HP:0010051
Deviation of the hallux	HP:0010051
Abnormal morphology of the proximal phalanx of the hallux	HP:0010052
Abnormality of the proximal phalanx of the hallux	HP:0010052
Abnormal innermost big toe bone	HP:0010052
Abnormality of the distal phalanx of the hallux	HP:0010053
Abnormality of the outermost bone of the big toe	HP:0010053
Abnormality of the first metatarsal bone	HP:0010054
Abnormality of the 1st long bone of foot	HP:0010054
Broad great toes	HP:0010055
Broad big toe	HP:0010055
Abnormally broad great toes	HP:0010055
Broad halluces	HP:0010055
Broad great toe	HP:0010055
Broad hallux	HP:0010055
Wide big toe	HP:0010055
Abnormality of the epiphyses of the hallux	HP:0010056
Abnormality of the end part of the big toe bone	HP:0010056
Abnormal big toe bones	HP:0010057
Abnormality of the phalanges of the hallux	HP:0010057
Abnormal hallux phalanx morphology	HP:0010057
Absent/underdeveloped big toe bone	HP:0010058
Absent/small big toe bone	HP:0010058
Aplasia/Hypoplasia of the phalanges of the hallux	HP:0010058
Wide bone of big toe	HP:0010059
Broad hallux phalanx	HP:0010059
Broad phalanges of the hallux	HP:0010059
Broad bone of big toe	HP:0010059
Bullet-shaped hallux phalanx	HP:0010060
Bullet-shaped bone of big toe	HP:0010060
Bullet-shaped phalanges of the hallux	HP:0010060
Curved phalanges of the hallux	HP:0010061
Curved hallux phalanx	HP:0010061
Curve bones of big toe	HP:0010061
Osteolytic defects of the phalanges of the hallux	HP:0010062
Patchy sclerosis of the phalanges of the hallux	HP:0010063
Patchy sclerosis of hallux phalanx	HP:0010063
Uneven increase in bone density in big toe bone	HP:0010063
Symphalangism affecting the phalanges of the hallux	HP:0010064
Fused big toe bones	HP:0010064
hallucal symphalangism	HP:0010064
Triangular shaped bones of big toe	HP:0010065
Triangular shaped phalanges of the hallux	HP:0010065
Duplicated hallux	HP:0010066
Partial/complete duplication of the phalanges of the hallux	HP:0010066
Duplication of big toe bone	HP:0010066
Hallucal duplication	HP:0010066
Duplication of great toes	HP:0010066
Duplication of phalanx of big toe	HP:0010066
Duplication of phalanx of hallux	HP:0010066
Aplasia/hypoplasia of the 1st metatarsal	HP:0010067
Absent/small 1st long bone of foot	HP:0010067
Absent/underdeveloped 1st long bone of foot	HP:0010067
Broad first metatarsal	HP:0010068
Wide 1st long bone of foot	HP:0010068
Broad 1st metatarsal	HP:0010068
Enlarged first metatarsal	HP:0010068
Bullet-shaped 1st long bone of foot	HP:0010069
Bullet-shaped 1st metatarsal	HP:0010069
Curved 1st metatarsal	HP:0010070
Curved 1st long bone of foot	HP:0010070
Osteolytic defects of the 1st metatarsal	HP:0010071
Uneven increase in bone density of the 1st long bone of foot	HP:0010072
Patchy sclerosis of the 1st metatarsal	HP:0010072
Fusion involving the 1st long bone of foot	HP:0010073
Synostosis involving the 1st metatarsal	HP:0010073
Triangular shaped 1st metatarsal	HP:0010074
Triangular shaped 1st long bone of foot	HP:0010074
Duplication of the 1st metatarsal	HP:0010075
Duplicated 1st long bone of foot	HP:0010075
Duplicated first metatarsals	HP:0010075
Absent/underdeveloped outermost big toe bone	HP:0010076
Absent/small outermost big toe bone	HP:0010076
Aplasia/Hypoplasia of the distal phalanx of the hallux	HP:0010076
Broad distal phalanx of the hallux	HP:0010077
Wide outermost bone of big toe	HP:0010077
Broad outermost bone of big toe	HP:0010077
Bullet-shaped distal phalanx of the hallux	HP:0010078
Bullet-shaped outermost bone of big toe	HP:0010078
Curved distal phalanx of the hallux	HP:0010079
Curved outermost bone of big toe	HP:0010079
Osteolytic defects of the distal phalanx of the hallux	HP:0010080
Uneven increase in bone density in the outermost bone of big toe	HP:0010081
Patchy sclerosis of the distal phalanx of the hallux	HP:0010081
Fused outermost bone of big toe	HP:0010082
Symphalangism affecting the distal phalanx of the hallux	HP:0010082
Triangular shaped outermost bone of the big toe	HP:0010083
Triangular shaped distal phalanx of the hallux	HP:0010083
Duplication of the outermost bone of big toe	HP:0010084
Duplication of the distal phalanx of the hallux	HP:0010084
Partial/complete duplication of the distal phalanx of the hallux	HP:0010084
Absent/underdeveloped innermost big toe bone	HP:0010085
Absent/small innermost big toe bone	HP:0010085
Aplasia/Hypoplasia of the proximal phalanx of the hallux	HP:0010085
Broad proximal phalanx of the hallux	HP:0010086
Broad proximal phalanx of the big toe	HP:0010086
Broad innermost bone of the big toe	HP:0010086
Bullet-shaped proximal phalanx of the hallux	HP:0010087
Bullet-shaped innermost bone of the big toe	HP:0010087
Curved innermost bone of the big toe	HP:0010088
Curved proximal phalanx of the hallux	HP:0010088
Osteolytic defects of the proximal phalanx of the hallux	HP:0010089
Uneven increase in bone density in the innermost bone of the big toe	HP:0010090
Patchy sclerosis of the proximal phalanx of the hallux	HP:0010090
Fused innermost bone of big toe	HP:0010091
Symphalangism affecting the proximal phalanx of the hallux	HP:0010091
Triangular shaped proximal phalanx of the hallux	HP:0010092
Triangular shaped innermost bone of big toe	HP:0010092
Duplication of the proximal phalanx of the hallux	HP:0010093
Duplication of the innermost bone of big toe	HP:0010093
Complete duplication of the innermost bone of big toe	HP:0010094
Complete duplication of the proximal phalanx of the hallux	HP:0010094
Partial duplication of the proximal phalanx of the hallux	HP:0010095
Partial duplication of the innermost bone of big toe	HP:0010095
Complete duplication of the outermost bone of the big toe	HP:0010096
Complete duplication of the distal phalanx of the hallux	HP:0010096
Notched outermost bone of big toe	HP:0010097
Partial duplication of the outermost bone of big toe	HP:0010097
Partial duplication of the distal phalanx of the hallux	HP:0010097
Bifid distal phalanx of hallux	HP:0010097
Complete duplication of the 1st long bone of foot	HP:0010098
Complete duplication of the 1st metatarsal	HP:0010098
Partial duplication of the 1st metatarsal	HP:0010099
Partial duplication of the 1st long bone of foot	HP:0010099
Complete duplication of big toe bones	HP:0010100
Complete duplication of the phalanges of the hallux	HP:0010100
Complete duplication of hallux phalanx	HP:0010100
Partial duplication of big toe	HP:0010101
partial duplication of hallux	HP:0010101
Partial duplication of the phalanges of the hallux	HP:0010101
Aplasia of the distal phalanx of the hallux	HP:0010102
Absent outermost bone of big toe	HP:0010102
Short distal phalanx of hallux	HP:0010103
Small distal phalanx of hallux	HP:0010103
Small outermost bone of big toe	HP:0010103
Hypoplastic/small distal phalanx of the hallux	HP:0010103
Small distal phalanx of big toe	HP:0010103
Aplasia of the 1st metatarsal	HP:0010104
Absent first metatarsal	HP:0010104
Absent 1st metatarsal	HP:0010104
Absent 1st long bone of foot	HP:0010104
First metatarsals hypoplastic	HP:0010105
Short first metatarsal	HP:0010105
First metatarsal hypoplasia	HP:0010105
Short 1st long bone of foot	HP:0010105
Aplasia of the proximal phalanx of the hallux	HP:0010106
Absent innermost bone of big toe	HP:0010106
Short proximal phalanx of hallux	HP:0010107
Small proximal phalanx of hallux	HP:0010107
Small proximal phalanx of big toe	HP:0010107
Short proximal phalanx of halluces	HP:0010107
Short innermost big toe bone	HP:0010107
Short proximal phalanges of halluces	HP:0010107
Hypoplastic proximal phalanx of the hallux	HP:0010107
Short big toe	HP:0010109
Short halluces	HP:0010109
Short hallux	HP:0010109
Hypoplastic hallux	HP:0010109
Hypoplastic big toes	HP:0010109
Small hallux	HP:0010109
Aplasia of the phalanges of the hallux	HP:0010110
Absent bone of big toe	HP:0010110
Hypoplastic phalanges of the hallux	HP:0010111
Short phalanx of hallux	HP:0010111
Short bone of big toe	HP:0010111
Central polydactyly of feet	HP:0010112
Mesoaxial foot polydactyly	HP:0010112
Absent hallux epiphysis	HP:0010113
Absent end part of big toe bone	HP:0010113
Absent epiphyses of the hallux	HP:0010113
Bracket shaped end part of big toe bone	HP:0010114
Bracket epiphyses of the hallux	HP:0010114
Cone-shaped end part of the big toe bone	HP:0010115
Cone-shaped epiphyses of the hallux	HP:0010115
Enlarged end part of the big toe bone	HP:0010116
Enlarged epiphyses of the hallux	HP:0010116
Fragmentation of the end part of the big toe bone	HP:0010117
Fragmentation of the epiphyses of the hallux	HP:0010117
Irregular end part of big toe bone	HP:0010118
Irregular epiphyses of the hallux	HP:0010118
Increased bone density of end part of the big toe bone	HP:0010119
Ivory epiphyses of the hallux	HP:0010119
Pseudoepiphyses of the hallux	HP:0010120
Small epiphyses of the hallux	HP:0010121
Small end part of the big toe bone	HP:0010121
Stippling of the epiphyses of the hallux	HP:0010122
Speckled calcifications in the end part of the big toe bone	HP:0010122
Triangular end part of the big toe bone	HP:0010123
Triangular epiphyses of the hallux	HP:0010123
Abnormality of the end part of the outermost bone of the big toe bone	HP:0010124
Abnormality of the epiphysis of the distal phalanx of the hallux	HP:0010124
Abnormality of the end part of the 1st long bone of foot	HP:0010125
Abnormality of the epiphysis of the 1st metatarsal	HP:0010125
Abnormality of the end part of the innermost bone of the big toe	HP:0010126
Abnormality of the epiphysis of the proximal phalanx of the hallux	HP:0010126
Absent epiphysis of the proximal phalanx of the hallux	HP:0010127
Absent end part of the innermost bone of the big toe	HP:0010127
Bracket shaped end part of the innermost bone of big toe	HP:0010128
Bracket epiphysis of the proximal phalanx of the hallux	HP:0010128
Cone-shaped epiphysis of the proximal phalanx of the hallux	HP:0010129
Cone-shaped end part of the innermost bone of the big toe	HP:0010129
Enlarged end part of the innermost bone of the big toe	HP:0010130
Enlarged epiphysis of the proximal phalanx of the hallux	HP:0010130
Fragmentation of the end part of the innermost bone of the big toe	HP:0010131
Fragmentation of the epiphysis of the proximal phalanx of the hallux	HP:0010131
Irregular epiphysis of the proximal phalanx of the hallux	HP:0010132
Irregular end part of the innermost bone of the big toe	HP:0010132
Increased bone density of end part of the innermost bone of the big toe	HP:0010133
Ivory epiphysis of the proximal phalanx of the hallux	HP:0010133
Pseudoepiphysis of the proximal phalanx of the hallux	HP:0010134
Small epiphysis of the proximal phalanx of the hallux	HP:0010135
Small end part of the innermost bone of the big toe	HP:0010135
Speckled calcifications in the end part of the innermost bone of the big toe	HP:0010136
Stippling of the epiphysis of the proximal phalanx of the hallux	HP:0010136
Triangular end part of the innermost bone of the big toe	HP:0010137
Triangular epiphysis of the proximal phalanx of the hallux	HP:0010137
Absent end part of the outermost bone of the big toe	HP:0010138
Absent epiphysis of the distal phalanx of the hallux	HP:0010138
Bracket epiphysis of the distal phalanx of the hallux	HP:0010139
Bracket shaped end part of the outermost bone of big toe	HP:0010139
Cone-shaped epiphysis of the distal phalanx of the hallux	HP:0010140
Cone-shaped end part of the outermost bone of the big toe	HP:0010140
Enlarged epiphysis of the distal phalanx of the hallux	HP:0010141
Enlarged end part of the outermost bone of the big toe	HP:0010141
Fragmentation of the end part of the outermost bone of the big toe	HP:0010142
Fragmentation of the epiphysis of the distal phalanx of the hallux	HP:0010142
Irregular epiphysis of the distal phalanx of the hallux	HP:0010143
Irregular end part of the outermost bone of the big toe	HP:0010143
Ivory epiphysis of the distal phalanx of the hallux	HP:0010144
Increased bone density of end part of the outermost bone of the big toe	HP:0010144
Pseudoepiphysis of the distal phalanx of the hallux	HP:0010145
Small end part of the outermost bone of the big toe	HP:0010146
Small epiphysis of the distal phalanx of the hallux	HP:0010146
Stippling of the epiphysis of the distal phalanx of the hallux	HP:0010147
Speckled calcifications in the end part of the outermost bone of the big toe	HP:0010147
Triangular epiphysis of the distal phalanx of the hallux	HP:0010148
Triangular end part of the outermost bone of the big toe	HP:0010148
Absent epiphysis of the 1st metatarsal	HP:0010149
Absent end part of the 1st long bone of foot	HP:0010149
Bracket epiphysis of the 1st metatarsal	HP:0010150
Bracket shaped end part of 1st long bone of foot	HP:0010150
Cone-shaped end part of the 1st long bone of foot	HP:0010151
Cone-shaped epiphysis of the 1st metatarsal	HP:0010151
Enlarged end part of the 1st long bone of foot	HP:0010152
Enlarged epiphysis of the 1st metatarsal	HP:0010152
Fragmentation of the end part of the 1st long bone of foot	HP:0010153
Fragmentation of the epiphysis of the 1st metatarsal	HP:0010153
Irregular epiphysis of the 1st metatarsal	HP:0010154
Irregular end part of the 1st long bone of foot	HP:0010154
Ivory epiphysis of the 1st metatarsal	HP:0010155
Increased bone density of end part of the 1st long bone of foot	HP:0010155
Pseudoepiphysis of the 1st metatarsal	HP:0010156
Small end part of the 1st long bone of foot	HP:0010157
Small epiphysis of the 1st metatarsal	HP:0010157
Stippling of the epiphysis of the 1st metatarsal	HP:0010158
Speckled calcifications in the end part of the 1st long bone of foot	HP:0010158
Triangular epiphysis of the 1st metatarsal	HP:0010159
Triangular end part of the 1st long bone of foot	HP:0010159
Abnormality of the epiphyses of the toes	HP:0010160
Abnormality of the end part of the toe bones	HP:0010160
Abnormality of the long bones of the toes	HP:0010161
Abnormality of the phalanges of the toes	HP:0010161
Absent end part of the toe bones	HP:0010162
Absent epiphyses of the toes	HP:0010162
