Lower lip pit	HP:0000196
Tumor Royale	HP:0009732
Neurofibromas, Plexiform	HP:0009732
Neuromas, Plexiform	HP:0009732
paramedian labial pit	HP:0100269
paramedian lip pit	HP:0100269
paramedian labial pits	HP:0100269
prominent digit pad	HP:0011298
recurrent episodes of infectious dermatitis	HP:0005406
recurrent episodes of impetigo	HP:0005406
recurrent pyogenic skin infections	HP:0005406
recurrent cutaneous pyogenic infection	HP:0005406
recurrent pyogenic skin infection	HP:0005406
recurrent cutaneous pyogenic infections	HP:0005406
recurrent episode of infectious dermatitis	HP:0005406
recurrent episode of impetigo	HP:0005406
recurrent bacterial skin infections	HP:0005406
recurrent bacterial skin infection	HP:0005406
early balding	HP:0002234
skin tag preauricular	HP:0000384
ear tag	HP:0000384
skin tag on the posterior cheek	HP:0000384
skin tag in front of the ear	HP:0000384
preauricular fibroepithelial polyp	HP:0000384
preauricular acrochordon	HP:0000384
Periauricular Tag	HP:0000384
periauricular skin tag	HP:0000384
Ear Tag	HP:0000384
preauricular skin tag	HP:0000384
skin tag preauricular (physical finding)	HP:0000384
preauricular tags	HP:0000384
Preauricular tag, isolated (skin covered and composed of elastic cartilage)	HP:0000384
preauricular tag	HP:0000384
preauricular skin tags	HP:0000384
verruca	HP:0200043
Wart	HP:0200043
Common Wart	HP:0200043
wart	HP:0200043
warts	HP:0200043
Wart (viral)	HP:0200043
Warts [Disease/Finding]	HP:0200043
Verruca Vulgaris	HP:0200043
verrucae	HP:0200043
silver - gray hair	HP:0002218
silver - gray hair colour	HP:0002218
silver - gray hair color	HP:0002218
silvery - gray hair	HP:0002218
palmoplantar scale skin	HP:0025524
palmoplantar scaling skin	HP:0025524
palmoplantar psoriasis	HP:0025524
cutaneous sclerotic plaque	HP:0031359
chronic oral candidiasis	HP:0009098
chronic oral thrush	HP:0009098
punctate palmoplantar hyperkeratosis	HP:0007530
abnormality of secondary sexual hair	HP:0009888
white scaling skin	HP:0040190
white scaly skin	HP:0040190
hypertrophy of skin of sol	HP:0007403
thick skin of sol	HP:0007403
thick skin of soles	HP:0007403
hypertrophy of skin of soles	HP:0007403
palmar hyperkeratosis	HP:0010765
itchy eye	HP:0033841
ocular pruritus	HP:0033841
ocular itch	HP:0033841
itchy eyes	HP:0033841
Papilloma [Disease/Finding]	HP:0012740
Papillomas	HP:0012740
papilloma	HP:0012740
Papillomata	HP:0012740
Papilloma, NOS	HP:0012740
PAPILLOMA, BENIGN	HP:0012740
Papilloma NOS	HP:0012740
yellow papule	HP:0025507
yellow - orange papule	HP:0025507
nailfold capillary tortuosity	HP:0033250
genital wart	HP:0032301
genital warts	HP:0032301
dermoid cyst	HP:0025247
hypopigmented macule	HP:0020073
absent cutis congenita over parietal area	HP:0004476
aplasia cutis congenita over parietal area	HP:0004476
pretibial epidermolysis bullosa	HP:0012221
pretibial blistering	HP:0012221
Epidermolysis bullosa, pretibial	HP:0012221
DEB, PRETIBIAL	HP:0012221
EPIDERMOLYSIS BULLOSA, PRETIBIAL	HP:0012221
DYSTROPHIC EPIDERMOLYSIS BULLOSA, PRETIBIAL	HP:0012221
Tumor of the Skin Appendage	HP:0012842
Neoplasm of adenexa of skin	HP:0012842
skin appendage neoplasm	HP:0012842
Skin Appendage Tumor	HP:0012842
Neoplasm of Skin Appendage	HP:0012842
Adnexal Neoplasm of the skin	HP:0012842
Adnexal Tumor of the skin	HP:0012842
skin adnexal tumour	HP:0012842
Tumor of epidermal appendage NOS	HP:0012842
Cutaneous Adnexal Neoplasm	HP:0012842
skin adnexal neoplasm	HP:0012842
Neoplasm of adnexa of skin	HP:0012842
Adnexal Neoplasm of skin	HP:0012842
Neoplasm of Epidermal Appendage	HP:0012842
skin neoplasm with adnexal differentiation (diagnosis)	HP:0012842
skin neoplasm with adnexal differentiation	HP:0012842
Skin Appendage Neoplasm	HP:0012842
skin adnexal tumor	HP:0012842
Tumor of Epidermal Appendage	HP:0012842
Epidermal Appendage Tumor	HP:0012842
Epidermal Appendage Neoplasm	HP:0012842
Neoplasm of the Skin Appendage	HP:0012842
Adnexal Tumor of skin	HP:0012842
Tumor of Skin Appendage	HP:0012842
generalised hypertrichosis	HP:0004554
generalize hypertrichosis	HP:0004554
generalized hypertrichosis	HP:0004554
generalise hypertrichosis	HP:0004554
perifollicular hyperkeratosis	HP:0007468
Sacral dimple (finding)	HP:0000960
pilonidal dimple	HP:0000960
Pilonidal dimple ICD10CM:L05.91	HP:0000960
Sacral Sinus	HP:0000960
Sacral dimples	HP:0000960
Sacral Pit	HP:0000960
Sacral dimples (finding)	HP:0000960
Sacral dimple ICD10CM:L05.91	HP:0000960
spinal dimple	HP:0000960
sacral dimple	HP:0000960
Sacral Dimple	HP:0000960
abnormality of hair growth rate	HP:0011363
abnormality of speed of hair growth	HP:0011363
abnormality of pace of hair growth	HP:0011363
numerous congenital melanocytic nevus	HP:0005603
numerous congenital melanocytic nevi	HP:0005603
recurrent vulvovaginal candidiasis	HP:0012204
abnormal eyebrow morphology	HP:0000534
abnormality of the eyebrow	HP:0000534
broad fingernail	HP:0001821
broad fingernails	HP:0001821
broad nail	HP:0001821
wide fingernails	HP:0001821
wide fingernail	HP:0001821
excessive skin wrinkling on back of hands and fingers	HP:0007407
excessive skin wrinkling on dorsum of hands and fingers	HP:0007407
excessive skin wrinkle on dorsum of hand and finger	HP:0007407
excessive skin wrinkle on back of hand and finger	HP:0007407
hyperparakeratosis	HP:0040009
blistering with sub - lamina densa plane of cleavage	HP:0033803
blister with sub - lamina densa plane of cleavage	HP:0033803
sub - lamina densa cleavage	HP:0033803
abnormality of hair colour	HP:0009887
abnormality of hair pigmentation	HP:0009887
abnormality of hair color	HP:0009887
areas of hypopigmentation and hyperpigmentation that do not follow blaschko lines	HP:0007402
area of hypopigmentation and hyperpigmentation that do not follow blaschko line	HP:0007402
perifollicular fibroma	HP:0032225
Pretibial myxedema - hypothyroid	HP:0200028
Pretibial myxoedema	HP:0200028
Pretibial myxoedema - hypothyroid	HP:0200028
graf dermopathy	HP:0200028
pretibial myxedema	HP:0200028
graves dermopathy	HP:0200028
Nevus, Sebaceous of Jadassohn	HP:0010817
Sebaceous Nevus of Jadassohn	HP:0010817
Nevus Sebaceus of Jadassohn	HP:0010817
Sebaceous naevus	HP:0010817
Linear Sebaceous Nevus Syndrome	HP:0010817
Nevus, Linear Sebaceous	HP:0010817
Naevus sebaceous of Jadassohn	HP:0010817
Nevus sebaceous of Jadassohn	HP:0010817
Naevus sebaceous	HP:0010817
Sebaceous Nevus Syndrome, Linear	HP:0010817
linear nevus sebaceous	HP:0010817
Jadassohn Nevus Phakomatosis	HP:0010817
Nevus sebaceous	HP:0010817
abnormal palmar dermatoglyphics	HP:0001018
abnormal palmar dermatoglyphic	HP:0001018
squamous papilloma	HP:0031021
Acrochordon	HP:0010609
Polyp(s), skin	HP:0010609
Fibroepithelial Polyp of Skin	HP:0010609
Skin tag NOS (disorder)	HP:0010609
Skin Tag	HP:0010609
achrochordons	HP:0010609
Skin tag NOS	HP:0010609
SKIN TAG	HP:0010609
skin tags	HP:0010609
Skin tag	HP:0010609
Polyps, skin	HP:0010609
acrochorda	HP:0010609
Fibroepithelial Polyp of the Skin	HP:0010609
Soft fibroma <2>	HP:0010609
skin tag (___ mm)	HP:0010609
Fibroepithelial Polyp	HP:0010609
Fibroma molle	HP:0010609
Polyps;skin	HP:0010609
Cutaneous Fibroepithelial Polyp	HP:0010609
Soft fibroma <1>	HP:0010609
skin tag	HP:0010609
FIBROPAPILLOMA, BENIGN	HP:0010609
Skin tag (disorder)	HP:0010609
Cutaneous Tag	HP:0010609
asymmetric , linear skin defects	HP:0007398
asymmetric , linear skin defect	HP:0007398
bluish face	HP:0034031
facial cyanosis	HP:0034031
cyanotic face	HP:0034031
thin fingernail	HP:0012742
obsolete thin fingernail ( obsolete )	HP:0012742
postnatal - onset ichthyosis	HP:0007395
postnatal - onset ichthyosiform erythroderma	HP:0007395
Vitiligo [Disease/Finding]	HP:0001045
blotchy loss of skin color	HP:0001045
VTLG	HP:0001045
vitiligo	HP:0001045
Vitiligo (disorder)	HP:0001045
VITILIGO	HP:0001045
blotchy loss of skin colour	HP:0001045
subepidermal blistering	HP:0033804
detachment of toenails	HP:0040040
onycholysis of toenail	HP:0040040
onycholysis of toenails	HP:0040040
detachment of toenail	HP:0040040
toenail onycholysis	HP:0040040
Cheloid	HP:0010562
Keloid scar (disorder)	HP:0010562
Keloid scar	HP:0010562
KELOID SCAR	HP:0010562
keloid	HP:0010562
Keloid [Disease/Finding]	HP:0010562
Keloid	HP:0010562
KELOIDS	HP:0010562
keloiding	HP:0010562
keloids	HP:0010562
Keloid scar of skin	HP:0010562
alopecia totalis	HP:0007418
total alopecia	HP:0007418
generalized hypotrichosis	HP:0004528
generalise hypotrichosis	HP:0004528
hypotrichosis , generalized	HP:0004528
hypotrichosis , generalize	HP:0004528
hypotrichosis , generalise	HP:0004528
generalize hypotrichosis	HP:0004528
generalised hypotrichosis	HP:0004528
hypotrichosis , generalised	HP:0004528
Palmoplantar Keratosis	HP:0000982
Palmoplantar Keratoses	HP:0000982
Keratoderma palmaris et plantaris	HP:0000982
Keratosis, Palmoplantar	HP:0000982
Keratoses, Palmoplantar	HP:0000982
Keratosis Palmaris et Plantaris	HP:0000982
Hyperkeratosis Palmaris et Plantaris	HP:0000982
Keratoderma, Palmoplantar [Disease/Finding]	HP:0000982
thickening of palms and soles	HP:0000982
Keratodermas, Palmoplantar	HP:0000982
Hyperkeratosis of palms AND soles	HP:0000982
Palmoplantar Keratodermas	HP:0000982
Palmoplantar Keratoderma	HP:0000982
Keratosis palmaris et plantaris <2>	HP:0000982
palmar and plantar keratoderma	HP:0000982
Keratosis palmaris et plantaris (disorder)	HP:0000982
Keratoderma, Palmoplantar	HP:0000982
palmoplantar keratoderma	HP:0000982
Keratosis palmaris et plantaris	HP:0000982
thickening of palm and sol	HP:0000982
decreased length of eyelash	HP:0010764
short eyelash	HP:0010764
short eyelashes	HP:0010764
decreased length of eyelashes	HP:0010764
Neurofibromatosis, type 4, of Riccardi	HP:0007524
atypical neurofibromatosis	HP:0007524
NEUROFIBROMATOSIS, TYPE IV, OF RICCARDI	HP:0007524
NEUROFIBROMATOSIS, VARIANT FORM(S) OF	HP:0007524
NF IV	HP:0007524
NEUROFIBROMATOSIS, ATYPICAL	HP:0007524
congenital panfollicular nevus	HP:0025471
seborrheic verruca	HP:0031287
senile wart	HP:0031287
seborrheic keratosis	HP:0031287
basal cell papilloma	HP:0031287
migratory erythematous plaque	HP:0033622
high frontal hairline	HP:0009890
high anterior hairline	HP:0009890
nonepidermolytic palmoplantar keratoderma	HP:0007404
KERATODERMA, NONEPIDERMOLYTIC PALMOPLANTAR	HP:0007404
NONEPIDERMOLYTIC PALMOPLANTAR KERATODERMA	HP:0007404
TYLOSIS	HP:0007404
PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC	HP:0007404
Palmoplantar Keratoderma, Nonepidermolytic	HP:0007404
nonepidermolytic palmoplantar hyperkeratosis	HP:0007404
UNNA-THOST DISEASE, NONEPIDERMOLYTIC	HP:0007404
stretchable face skin	HP:0007425
hyperextensible skin of face	HP:0007425
hyperelastic face skin	HP:0007425
congenital ichthyosiform erythroderma	HP:0007431
erythroderma; ichthyosiformis congenita	HP:0007431
congenital ichthyosis	HP:0007431
ichthyosis , congenital	HP:0007431
Congenital Ichthyosiform Erythroderma	HP:0007431
Ichthyosiform erythroderma	HP:0007431
Erythrodermas, Congenital Ichthyosiform	HP:0007431
Ichthyosiform Erythroderma, Congenital	HP:0007431
Ichthyosiform Erythroderma, Congenital [Disease/Finding]	HP:0007431
ichthyosiformis congenita; erythroderma	HP:0007431
Alligator skin	HP:0007431
Erythroderma, Congenital Ichthyosiform	HP:0007431
Ichthyosiform Erythrodermas, Congenital	HP:0007431
Congenital Ichthyosiform Erythrodermas	HP:0007431
buffalo hump	HP:0025383
dorsocervical fat pad	HP:0025383
partial double eyebrow	HP:0045018
partial duplication of eyebrows	HP:0045018
partial duplication of eyebrow	HP:0045018
thin , atrophic scar	HP:0001075
atrophics scar	HP:0001075
atrophic scar	HP:0001075
thin , atrophic scars	HP:0001075
atrophic scars	HP:0001075
sunken or indent skin due to damage	HP:0001075
sunken or indented skin due to damage	HP:0001075
monilethrix	HP:0032470
neutrophilic urticarial dermatosis	HP:0033167
cold urticaria	HP:0410135
profuse pigmented skin lesions	HP:0005587
profuse pigment skin lesion	HP:0005587
recurrent shed of toenail and fingernail	HP:0008390
recurrent loss of toenail and fingernail	HP:0008390
recurrent shedding of toenails and fingernails	HP:0008390
recurrent loss of toenails and fingernails	HP:0008390
plantar wart	HP:0033005
plantar warts	HP:0033005
Edema, angioneurotic	HP:0100665
Giant Urticaria	HP:0100665
Angioedemas	HP:0100665
Angioneurotic Edemas	HP:0100665
Oedema, angioneurotic	HP:0100665
quincke edema	HP:0100665
Edema;angioneurotic	HP:0100665
Quincke Edema	HP:0100665
Giant Urticarias	HP:0100665
Oedema angioneurotic	HP:0100665
Angioneurotic Edema	HP:0100665
Angioedema-urticaria	HP:0100665
Edema, Quincke's	HP:0100665
Edema, Angioneurotic	HP:0100665
Hives giant	HP:0100665
Oedema Quincke's	HP:0100665
Angioneurotic Edema [Disease/Finding]	HP:0100665
Angioneurotic edema	HP:0100665
Angio-oedema	HP:0100665
Urticaria-angioedema	HP:0100665
Angio-edema	HP:0100665
angioedema	HP:0100665
Giant hives	HP:0100665
Quinckes Edema	HP:0100665
quincke oedema	HP:0100665
Urticaria, Giant	HP:0100665
Edema angioneurotic	HP:0100665
Urticarias, Giant	HP:0100665
Giant urticaria	HP:0100665
angioneurotic oedema	HP:0100665
Quincke's Edema	HP:0100665
Edemas, Angioneurotic	HP:0100665
Angioedema [Disease/Finding]	HP:0100665
Urticaria giant	HP:0100665
angioneurotic edema	HP:0100665
angiooedema	HP:0100665
Edema Quincke's	HP:0100665
Quincke's edema	HP:0100665
Urticaria-angio-oedema	HP:0100665
Quincke's oedema	HP:0100665
Angio-oedema-urticaria	HP:0100665
circumferential skin creases on extremities	HP:0034400
circumferential skin crease on extremity	HP:0034400
telangiectasia of the roof of the mouth	HP:0002707
palatal spider vein	HP:0002707
palate telangiectasia	HP:0002707
palatal angioectasia	HP:0002707
palatal telangiectasia	HP:0002707
spider veins of the roof of the mouth	HP:0002707
spider vein of the roof of the mouth	HP:0002707
palatal spider veins	HP:0002707
palate teleangiectases	HP:0002707
palate telangiectases	HP:0002707
linear c3 deposit along the epidermal basement membrane zone	HP:0031541
linear c3 deposits along the epidermal basement membrane zone	HP:0031541
crack skin	HP:0031057
cracked skin	HP:0031057
skin fissure	HP:0031057
subcutaneous hemorrhage	HP:0001933
bleed below the skin	HP:0001933
subcutaneous haemorrhage	HP:0001933
Hemorrhage subcutaneous	HP:0001933
Haemorrhage subcutaneous	HP:0001933
bleeding below the skin	HP:0001933
recurrent viral skin infection	HP:0011371
recurrent viral skin infections	HP:0011371
fracture blister	HP:0034366
retinal telangiectasia	HP:0007763
RETINAL TELANGIECTASIA	HP:0007763
Retinal telangiectasia ICD9CM:362.15	HP:0007763
retinal telangiectasia (physical finding)	HP:0007763
Sores/ulcers, pressure	HP:0012399
Sores, Pressure	HP:0012399
Decubitus	HP:0012399
DECUBITUS ULCER SITE NOS	HP:0012399
Pressure, sore	HP:0012399
Pressure sore	HP:0012399
Decubitus pressure sore	HP:0012399
Sore, Bed	HP:0012399
Decubitus ulcer any site	HP:0012399
Pressure Ulcer	HP:0012399
PRESSURE SORES/ULCERS	HP:0012399
Sore, Pressure	HP:0012399
Sores/Ulcers, Pressure	HP:0012399
Ulcers, Decubitus	HP:0012399
Sores, Bed	HP:0012399
Ulcer, Decubitus	HP:0012399
Ulcer, Pressure	HP:0012399
Decubitus Ulcers	HP:0012399
Decubitus <2>	HP:0012399
bedsore	HP:0012399
Necrosis, Pressure	HP:0012399
Bed sore	HP:0012399
Bed sores	HP:0012399
Pressure Sores/Ulcers	HP:0012399
Decubitus ulcers	HP:0012399
Pressure, necrosis	HP:0012399
pressure ulcer	HP:0012399
Decubitus ulcer (disorder)	HP:0012399
pressure sore	HP:0012399
Ulcer, decubitus	HP:0012399
Ulcers, Pressure	HP:0012399
Ulcers/Sores, Pressure	HP:0012399
Contact ulcer	HP:0012399
Pressure Sores	HP:0012399
NECROSIS, PRESSURE	HP:0012399
chronic decubitus ulcer (diagnosis)	HP:0012399
Pressure Ulcers	HP:0012399
ULCERS/SORES, PRESSURE	HP:0012399
chronic decubitus ulcer	HP:0012399
Decubitus ulcer (morphologic abnormality)	HP:0012399
Decubitus ulcer	HP:0012399
Pressure sore(s)	HP:0012399
PressureUlcer	HP:0012399
Pressure Ulcer [Disease/Finding]	HP:0012399
SORES/ULCERS, PRESSURE	HP:0012399
Pressure ulcer (diagnosis)	HP:0012399
PRESSURE, NECROSIS	HP:0012399
Decubitus (pressure) ulcer	HP:0012399
Bed Sore	HP:0012399
Decubitus ulcer, unspecified site	HP:0012399
Decubiti	HP:0012399
Bed Sores	HP:0012399
